client_id;ca_total;nb_achats;panier_moyen;nb_sessions;premiere_transaction;derniere_transaction;est_btob
c_383;3656.99;285;12.831543859649122;135;2021-03-07 08:48:58.299206;2023-02-28 16:58:57.391329;False
c_8199;3655.6099999999997;93;39.30763440860215;39;2021-03-15 18:55:34.704419;2023-02-20 20:36:58.944669;False
c_3899;3654.4;267;13.68689138576779;122;2021-03-17 10:51:54.283348;2023-02-18 19:50:54.558631;False
c_4182;3653.22;295;12.38379661016949;130;2021-03-09 03:02:01.091379;2023-02-28 02:53:33.312966;False
c_5574;3649.8399999999997;64;57.028749999999995;35;2021-03-06 18:57:46.357722;2023-02-20 16:25:25.336818;False
c_4804;3642.16;297;12.263164983164982;116;2021-03-02 19:19:40.131885;2023-02-28 00:25:04.547984;False
c_4302;3641.34;304;11.978092105263158;120;2021-03-06 18:54:09.143657;2023-02-28 18:34:49.874798;False
c_4683;3638.8999999999996;63;57.76031746031745;47;2021-03-08 13:06:08.728947;2023-02-28 08:26:55.734448;False
c_5201;3622.69;294;12.322074829931973;130;2021-03-11 03:02:00.404535;2023-02-22 14:24:03.171952;False
c_4172;3613.86;96;37.644375000000004;51;2021-03-19 21:34:04.182085;2023-02-26 19:14:39.502388;False
c_5545;3613.11;301;12.003687707641197;129;2021-03-03 15:29:32.723555;2023-02-23 20:22:34.546463;False
c_1781;3610.76;59;61.19932203389831;39;2021-03-03 06:14:15.018144;2023-02-06 12:02:23.930849;False
c_1865;3610.7599999999998;55;65.65018181818182;42;2021-03-08 06:05:50.995976;2023-02-26 08:56:13.606952;False
c_7808;3609.41;254;14.21027559055118;118;2021-03-07 05:04:45.298956;2023-02-24 15:33:20.037922;False
c_1110;3605.1;295;12.220677966101695;128;2021-03-02 19:19:18.551267;2023-02-18 23:33:55.587054;False
c_3301;3604.89;273;13.204725274725273;92;2021-03-27 11:39:13.107408;2023-02-26 04:54:00.398617;False
c_5011;3602.72;266;13.54406015037594;115;2021-03-01 13:00:26.480901;2023-02-24 16:10:00.484234;False
c_182;3602.25;290;12.421551724137931;130;2021-03-03 18:29:06.759458;2023-02-24 09:30:52.460477;False
c_5301;3597.91;290;12.40658620689655;125;2021-03-05 05:04:09.110813;2023-02-26 23:20:04.670884;False
c_3457;3597.85;238;15.117016806722688;95;2021-03-05 08:35:11.505408;2023-02-14 18:09:20.682015;False
c_1252;3594.62;289;12.438131487889272;118;2021-03-13 15:03:56.899589;2023-02-15 03:38:25.948121;False
c_7383;3592.46;268;13.404701492537313;107;2021-03-11 16:20:38.382729;2023-02-28 20:07:25.373428;False
c_8579;3591.35;279;12.872222222222222;111;2021-03-09 12:26:02.664348;2023-02-24 21:59:19.227174;False
c_3524;3588.49;282;12.725141843971631;109;2021-03-08 10:45:09.475009;2023-02-10 07:42:52.243657;False
c_3274;3587.7799999999997;305;11.763213114754098;115;2021-03-26 05:56:59.602109;2023-02-24 01:29:23.379263;False
c_3641;3578.8;68;52.629411764705885;32;2021-03-08 06:05:57.961429;2023-02-08 20:28:43.841465;False
c_5352;3576.99;297;12.043737373737374;120;2021-03-03 08:39:43.022475;2023-02-26 11:41:29.991645;False
c_6669;3575.22;237;15.085316455696201;100;2021-03-07 04:25:33.558607;2023-02-17 22:03:01.584370;False
c_7013;3574.6800000000003;62;57.65612903225807;49;2021-03-31 11:40:28.749195;2023-02-18 00:22:50.193074;False
c_1028;3571.88;287;12.445574912891987;114;2021-03-03 23:53:30.633157;2023-02-23 22:51:29.194659;False
c_5621;3571.06;250;14.28424;116;2021-03-11 08:19:40.175929;2023-02-27 19:34:20.824220;False
c_8157;3568.28;81;44.052839506172845;52;2021-05-22 06:48:23.581808;2023-01-24 00:12:17.065492;False
c_3491;3568.11;72;49.55708333333334;54;2021-04-01 07:17:24.115130;2023-02-18 02:27:06.766625;False
c_1939;3562.2999999999997;238;14.967647058823529;103;2021-03-02 08:46:08.446669;2023-02-21 04:23:56.357139;False
c_1703;3558.54;263;13.530570342205323;107;2021-03-03 08:54:11.923927;2023-02-28 00:51:54.756884;False
c_2551;3557.95;249;14.288955823293172;119;2021-03-01 20:05:40.624823;2023-02-28 14:33:48.460401;False
c_2840;3554.73;258;13.778023255813954;93;2021-03-14 11:23:59.888894;2023-02-24 10:57:51.221944;False
c_1118;3553.5499999999997;305;11.650983606557377;128;2021-03-02 03:04:47.717916;2023-02-19 17:57:56.763703;False
c_3953;3552.41;267;13.304906367041198;109;2021-03-13 23:49:38.401788;2023-02-18 20:53:44.137245;False
c_6642;3547.67;197;18.008477157360407;122;2021-03-15 23:51:22.828280;2023-02-28 22:14:18.788217;False
c_226;3544.46;279;12.70415770609319;132;2021-03-01 09:53:31.841613;2023-02-21 12:50:39.269339;False
c_990;3543.05;287;12.345121951219513;133;2021-03-10 13:30:48.512035;2023-02-28 16:52:26.687246;False
c_4550;3542.57;279;12.697383512544803;112;2021-03-08 04:20:55.111660;2023-02-25 07:36:45.917847;False
c_2991;3540.15;260;13.615961538461539;116;2021-03-02 09:26:23.846158;2023-02-27 13:23:47.671546;False
c_4900;3539.48;265;13.356528301886792;109;2021-03-02 02:43:24.737017;2023-02-26 10:50:45.561162;False
c_803;3539.04;205;17.263609756097562;144;2021-03-03 17:32:51.001374;2023-02-27 09:28:06.915539;False
c_3546;3537.15;57;62.055263157894736;43;2021-04-25 04:22:34.958854;2023-02-14 16:51:29.764354;False
c_3749;3534.7799999999997;283;12.490388692579504;125;2021-03-02 12:07:40.259732;2023-02-23 16:02:11.988081;False
c_5719;3533.12;252;14.02031746031746;109;2021-03-03 00:18:57.633460;2023-02-25 07:09:20.677801;False
c_2803;3525.18;286;12.325804195804196;107;2021-03-07 23:11:48.114137;2023-02-24 04:11:47.493545;False
c_7601;3525.04;247;14.271417004048583;104;2021-03-01 13:21:39.637958;2023-02-25 04:13:47.709278;False
c_4908;3518.2799999999997;266;13.226616541353383;125;2021-03-01 00:05:44.999018;2023-02-23 17:11:18.477085;False
c_7492;3513.68;88;39.92818181818182;47;2021-03-15 21:15:39.815274;2023-02-16 18:31:49.155380;False
c_5911;3513.44;275;12.776145454545455;105;2021-03-05 03:40:25.286542;2023-02-18 20:32:44.182651;False
c_8534;3513.15;248;14.165927419354839;110;2021-03-07 11:27:39.031057;2023-02-21 20:49:17.109892;False
c_4402;3511.0099999999998;272;12.908124999999998;103;2021-03-03 16:58:24.703739;2023-02-28 05:12:33.466855;False
c_1782;3509.5099999999998;271;12.950221402214021;127;2021-03-01 14:46:02.832837;2023-02-25 20:51:04.135442;False
c_1300;3509.19;81;43.32333333333333;52;2021-03-23 11:05:31.367140;2023-02-06 21:15:19.581422;False
c_7971;3506.08;67;52.32955223880597;44;2021-03-13 00:27:07.670739;2023-02-17 23:11:00.884297;False
c_4973;3503.94;270;12.977555555555556;109;2021-03-05 12:36:12.147933;2023-02-24 08:48:04.039218;False
c_8621;3498.48;281;12.450106761565836;117;2021-03-02 21:23:31.791164;2023-02-18 17:05:08.839594;False
c_5737;3497.96;292;11.97931506849315;121;2021-03-01 21:55:51.259487;2023-02-26 14:47:29.469747;False
c_179;3495.47;256;13.6541796875;121;2021-03-03 07:59:28.507740;2023-02-26 02:11:46.388880;False
c_2156;3494.09;274;12.752153284671534;111;2021-03-01 23:45:12.453589;2023-02-26 04:13:57.036599;False
c_5257;3493.59;254;13.754291338582679;105;2021-03-08 14:40:25.325408;2023-01-26 21:07:23.804452;False
c_4351;3493.47;63;55.45190476190476;49;2021-03-22 04:34:25.302092;2023-02-25 18:29:13.775955;False
c_1347;3493.33;272;12.843125;112;2021-03-01 04:31:53.125452;2023-02-27 20:28:32.021007;False
c_4719;3491.61;281;12.425658362989324;112;2021-03-01 14:21:57.519999;2023-02-21 11:03:58.028172;False
c_5772;3491.36;260;13.428307692307692;114;2021-03-15 02:34:39.513105;2023-02-14 00:34:59.937956;False
c_5295;3490.88;73;47.82027397260274;40;2021-03-15 13:20:23.874613;2023-02-24 09:41:54.695929;False
c_5517;3488.6;62;56.26774193548387;34;2021-04-15 20:47:26.453752;2023-02-15 21:52:16.191651;False
c_6129;3485.13;274;12.719452554744526;109;2021-03-06 15:11:21.773864;2023-02-09 11:23:37.373692;False
c_2747;3483.56;258;13.502170542635659;115;2021-03-12 21:34:35.905357;2023-02-12 23:33:51.844462;False
c_2375;3480.5499999999997;242;14.382438016528925;116;2021-03-01 10:07:50.025388;2023-02-14 07:14:21.227549;False
c_7813;3479.0299999999997;277;12.559675090252707;121;2021-03-02 11:37:05.586359;2023-02-27 03:35:51.659878;False
c_719;3478.85;50;69.577;38;2021-03-05 09:16:02.064735;2023-02-28 15:30:43.929096;False
c_197;3478.6;258;13.482945736434107;115;2021-03-01 01:47:08.303560;2023-02-28 12:10:43.035178;False
c_3681;3477.66;225;15.456266666666666;87;2021-03-02 01:10:23.278702;2023-02-26 23:55:54.429296;False
c_1708;3474.27;256;13.5713671875;96;2021-03-04 03:00:00.710049;2023-02-28 04:12:56.005405;False
c_4242;3463.68;68;50.936470588235295;41;2021-04-15 17:02:56.814755;2023-02-24 00:29:40.032591;False
c_5039;3462.24;84;41.21714285714285;41;2021-03-05 05:22:27.417284;2023-02-21 08:39:55.735054;False
c_7071;3461.17;251;13.789521912350597;94;2021-03-03 19:39:49.052357;2023-02-23 03:02:03.862145;False
c_255;3460.46;247;14.00995951417004;102;2021-03-04 17:48:34.891977;2023-02-21 00:05:38.715199;False
c_4595;3458.86;89;38.86359550561798;53;2021-03-20 05:24:33.132965;2023-02-20 05:27:40.400877;False
c_5639;3457.83;257;13.454591439688716;128;2021-03-21 21:56:36.617620;2023-02-17 21:15:33.268945;False
c_1474;3451.68;56;61.637142857142855;44;2021-04-08 04:41:03.756658;2023-02-26 06:24:52.949919;False
c_1023;3450.88;71;48.60394366197183;44;2021-05-08 17:47:39.244564;2023-02-02 21:44:39.999500;False
c_1169;3448.11;52;66.3098076923077;34;2021-04-27 23:00:52.412793;2023-02-28 18:18:50.213430;False
c_1724;3447.89;259;13.312316602316601;125;2021-03-01 21:53:26.411676;2023-02-26 03:32:36.672938;False
c_1261;3447.31;283;12.181307420494699;111;2021-03-03 17:04:12.518934;2023-02-24 20:01:44.865725;False
c_5362;3444.87;243;14.176419753086419;111;2021-03-05 11:04:45.572390;2023-02-28 05:30:37.711077;False
c_3714;3444.0299999999997;259;13.297413127413126;122;2021-03-04 00:48:53.641265;2023-02-07 17:29:09.593328;False
c_4018;3440.71;65;52.934;43;2021-03-21 22:51:14.810459;2023-02-25 21:09:00.132214;False
c_2996;3439.89;280;12.285321428571429;108;2021-03-02 02:34:24.643547;2023-02-27 14:19:11.535106;False
c_5042;3439.17;58;59.29603448275862;43;2021-03-01 15:03:55.782366;2023-01-29 23:02:51.775569;False
c_7574;3437.46;246;13.97341463414634;102;2021-03-04 22:48:27.209868;2023-02-17 05:10:17.514003;False
c_3219;3435.77;261;13.163869731800766;115;2021-03-02 03:39:24.770608;2023-02-28 01:49:26.365375;False
c_6438;3435.6;86;39.948837209302326;45;2021-03-23 23:02:05.100176;2023-02-07 10:26:36.456109;False
c_2158;3435.5299999999997;83;41.39192771084337;44;2021-03-03 02:17:16.954824;2023-01-30 03:21:01.841809;False
c_6185;3430.15;258;13.29515503875969;101;2021-03-03 14:02:32.204229;2023-02-24 00:07:15.559572;False
c_7743;3429.7;258;13.293410852713178;116;2021-03-07 21:59:10.822226;2023-02-26 13:53:17.125932;False
c_4227;3427.77;178;19.257134831460675;112;2021-03-12 22:17:48.483238;2023-02-28 04:39:21.030153;False
c_1414;3427.38;86;39.85325581395349;46;2021-04-03 07:14:58.792199;2023-02-21 17:44:40.457104;False
c_2834;3426.52;253;13.543557312252965;109;2021-03-02 13:47:47.112449;2023-02-18 00:38:55.706109;False
c_4930;3423.4;247;13.859919028340082;102;2021-03-09 13:56:45.090720;2023-02-17 19:05:23.736086;False
c_8451;3419.36;256;13.356875;124;2021-03-02 17:46:27.539170;2023-02-21 23:56:02.218585;False
c_5636;3414.83;275;12.417563636363637;98;2021-03-01 12:21:25.747035;2023-02-02 23:20:44.179814;False
c_472;3413.87;76;44.919342105263155;44;2021-03-03 18:31:38.163037;2023-02-10 23:11:23.841804;False
c_7453;3413.07;277;12.321552346570398;110;2021-03-07 20:43:42.607566;2023-02-27 11:09:27.107450;False
c_8201;3413.0099999999998;192;17.776093749999998;127;2021-03-03 01:24:04.237945;2023-02-28 05:28:39.513947;False
c_622;3411.18;260;13.119923076923076;114;2021-03-04 02:31:50.808455;2023-02-28 21:22:00.107172;False
c_2264;3410.15;55;62.00272727272728;33;2021-03-14 09:17:21.921195;2023-02-21 17:40:20.434221;False
c_539;3407.87;194;17.566340206185565;112;2021-03-14 22:38:51.627156;2023-02-18 09:26:49.178179;False
c_4561;3402.53;234;14.540726495726497;102;2021-03-03 04:08:45.933055;2023-02-28 02:25:15.505880;False
c_7201;3401.86;288;11.81201388888889;115;2021-03-05 05:44:31.829139;2023-02-24 11:31:28.493285;False
c_4639;3398.04;49;69.34775510204082;36;2021-03-16 02:19:53.120025;2023-02-26 18:43:10.940325;False
c_7954;3394.46;255;13.311607843137255;119;2021-03-18 19:39:28.536887;2023-02-27 21:21:09.253479;False
c_2652;3394.09;195;17.405589743589744;135;2021-03-06 05:27:35.095152;2023-02-27 07:59:22.857888;False
c_8576;3391.58;99;34.258383838383835;43;2021-04-19 14:29:52.001064;2023-01-09 15:26:01.686979;False
c_5867;3390.95;271;12.512730627306272;117;2021-03-03 10:39:51.397976;2023-02-22 04:41:53.567906;False
c_1014;3389.2;244;13.890163934426228;95;2021-03-03 02:38:09.568389;2023-02-24 12:09:02.967738;False
c_4090;3387.18;46;73.63434782608695;31;2021-04-03 03:22:16.853525;2023-01-30 16:45:39.111320;False
c_4484;3386.3199999999997;275;12.313890909090908;132;2021-03-04 22:08:39.497098;2023-02-25 05:13:59.021836;False
c_3456;3386.29;68;49.798382352941175;49;2021-03-14 12:48:32.525751;2023-02-25 22:41:53.848665;False
c_4871;3376.35;255;13.240588235294117;112;2021-03-05 04:16:46.697076;2023-02-18 17:56:44.327450;False
c_2153;3374.73;255;13.234235294117648;102;2021-03-08 04:46:10.144258;2023-02-28 22:38:23.461074;False
c_6907;3367.81;260;12.953115384615385;119;2021-03-04 10:54:41.284775;2023-02-22 12:35:32.727301;False
c_3500;3367.2599999999998;240;14.030249999999999;102;2021-03-13 05:02:15.083229;2023-02-26 00:11:25.075613;False
c_3384;3365.62;279;12.063154121863798;113;2021-03-02 20:06:55.599569;2023-02-02 14:18:33.236174;False
c_2695;3364.69;53;63.484716981132074;30;2021-03-01 22:28:47.375394;2023-02-10 10:46:49.443686;False
c_3679;3364.43;282;11.930602836879432;119;2021-03-03 22:17:23.562820;2023-02-20 07:19:00.382647;False
c_7919;3360.74;194;17.32340206185567;73;2021-03-13 01:04:58.371116;2023-02-26 19:00:31.758889;False
c_1279;3359.54;190;17.681789473684212;138;2021-03-13 19:28:18.691126;2023-02-22 22:40:57.912434;False
c_4517;3359.19;50;67.1838;24;2021-04-06 11:18:35.455302;2023-01-29 22:27:43.068133;False
c_2265;3358.5499999999997;206;16.303640776699027;165;2021-03-01 03:51:49.128278;2023-02-28 18:21:58.866687;False
c_6389;3357.5299999999997;252;13.323531746031746;108;2021-03-13 10:54:57.112829;2023-02-24 03:01:08.245936;False
c_139;3356.5899999999997;88;38.14306818181818;47;2021-04-23 18:47:54.791430;2023-02-23 19:06:16.663012;False
c_6798;3351.61;242;13.849628099173554;96;2021-03-02 12:35:26.283844;2023-02-25 16:48:09.757378;False
c_3000;3349.59;234;14.31448717948718;111;2021-04-03 19:32:50.046970;2023-02-16 12:04:20.542568;False
c_5603;3347.94;252;13.28547619047619;96;2021-03-02 07:11:12.766882;2023-02-24 10:16:45.650952;False
c_5689;3347.81;257;13.026498054474708;111;2021-03-06 04:54:05.505267;2023-02-26 13:59:14.547863;False
c_32;3344.83;286;11.69520979020979;111;2021-03-12 08:10:26.246890;2023-02-25 07:46:22.379005;False
c_7878;3344.73;229;14.60580786026201;90;2021-03-04 00:41:15.879241;2023-02-15 13:12:55.004323;False
c_8264;3343.71;258;12.960116279069767;95;2021-03-06 21:31:06.447035;2023-02-28 11:00:07.353575;False
c_1961;3343.27;261;12.809463601532567;111;2021-03-10 02:30:04.530071;2023-02-12 14:54:39.727342;False
c_7949;3343.14;247;13.53497975708502;97;2021-03-08 21:54:50.997610;2023-02-22 05:52:43.476732;False
c_8502;3333.1;231;14.429004329004329;98;2021-03-03 06:24:02.739047;2023-02-20 02:55:29.506647;False
c_3562;3331.08;294;11.330204081632653;129;2021-03-09 10:40:40.000038;2023-02-27 00:55:33.539752;False
c_1527;3330.89;62;53.72403225806451;47;2021-03-14 20:58:41.039697;2023-02-25 01:37:21.182451;False
c_695;3330.69;237;14.05354430379747;110;2021-03-03 09:53:19.269711;2023-02-28 04:23:41.733012;False
c_6538;3323.38;259;12.831583011583012;117;2021-03-01 03:07:51.342854;2023-02-28 07:29:39.162528;False
c_4355;3323.09;213;15.601361502347418;77;2021-03-09 04:41:05.196799;2023-02-11 08:27:21.577371;False
c_4878;3319.24;257;12.91533073929961;103;2021-03-18 20:11:02.077358;2023-02-25 09:37:17.907461;False
c_8069;3314.0499999999997;245;13.52673469387755;101;2021-03-17 08:48:51.012392;2023-02-21 09:38:03.440864;False
c_4588;3310.43;259;12.781583011583011;103;2021-03-03 14:31:42.824406;2023-02-19 16:52:12.353007;False
c_5680;3309.9;220;15.045;96;2021-03-01 03:55:19.744887;2023-02-27 00:53:27.533166;False
c_5725;3307.69;244;13.55610655737705;113;2021-03-06 21:46:28.269669;2023-02-18 04:23:32.078571;False
c_1838;3306.57;271;12.201365313653136;115;2021-03-18 00:03:54.111163;2023-02-27 06:38:49.133542;False
c_6458;3306.44;83;39.836626506024096;46;2021-03-12 03:09:01.030757;2023-02-27 07:59:59.023880;False
c_1377;3305.5099999999998;258;12.81205426356589;115;2021-03-18 06:27:54.971006;2023-02-25 22:12:46.223608;False
c_5790;3302.54;258;12.800542635658914;109;2021-03-05 06:52:08.988295;2023-02-24 21:18:22.779673;False
c_5231;3300.71;232;14.227198275862069;106;2021-03-04 10:40:12.440653;2023-02-27 16:05:38.496519;False
c_7262;3298.87;230;14.34291304347826;102;2021-03-07 19:02:28.466002;2023-02-28 14:36:12.358789;False
c_1343;3295.07;250;13.18028;109;2021-03-11 17:19:44.999748;2023-02-14 21:40:03.306073;False
c_5716;3293.41;89;37.004606741573035;43;2021-03-18 07:12:37.408071;2023-02-23 21:09:22.580862;False
c_3766;3291.49;239;13.771924686192468;100;2021-03-04 18:59:30.369830;2023-02-24 11:35:32.591170;False
c_2900;3290.2599999999998;244;13.48467213114754;115;2021-03-23 08:53:59.126293;2023-02-19 00:12:33.851642;False
c_3580;3289.83;55;59.815090909090905;36;2021-04-08 04:43:08.215618;2023-01-08 18:03:41.873436;False
c_2350;3285.08;54;60.83481481481481;26;2021-03-09 21:00:23.664910;2023-02-09 01:41:22.343329;False
c_7790;3280.82;245;13.391102040816326;93;2021-03-11 03:51:48.334908;2023-02-05 16:05:27.309298;False
c_2142;3279.82;259;12.663397683397685;113;2021-03-21 17:51:20.014067;2023-02-25 18:25:43.502629;False
c_1948;3272.74;57;57.41649122807017;40;2021-04-30 05:06:42.789616;2023-02-19 21:06:41.885870;False
c_5880;3269.7799999999997;258;12.673565891472867;108;2021-03-12 22:24:09.481267;2023-02-27 19:12:01.624909;False
c_4971;3267.42;64;51.0534375;49;2021-04-07 18:25:27.878896;2023-02-19 17:47:10.766039;False
c_2218;3265.13;183;17.84224043715847;136;2021-03-01 00:10:33.163037;2023-02-28 11:51:54.490819;False
c_1996;3264.46;234;13.950683760683761;98;2021-03-05 04:37:44.666390;2023-02-14 14:01:34.114967;False
c_5065;3262.99;216;15.106435185185184;86;2021-03-12 20:45:41.810349;2023-02-26 03:40:47.726947;False
c_536;3262.7799999999997;263;12.406007604562737;105;2021-03-07 06:13:24.088448;2023-02-28 11:04:23.416294;False
c_7507;3261.71;240;13.590458333333334;102;2021-03-02 23:19:29.824193;2023-02-26 23:31:08.441737;False
c_6990;3260.29;244;13.361844262295081;101;2021-03-01 15:14:28.717079;2023-02-25 01:08:24.239641;False
c_2420;3260.1800000000003;56;58.21750000000001;39;2021-03-10 04:05:19.845955;2023-02-12 04:32:25.556998;False
c_5662;3259.7;72;45.27361111111111;42;2021-03-15 21:08:00.916757;2023-02-16 08:55:38.196819;False
c_7817;3259.06;252;12.932777777777778;114;2021-03-01 09:47:55.183965;2023-02-26 13:16:22.682004;False
c_295;3256.57;258;12.622364341085271;107;2021-03-13 04:15:35.961300;2023-02-27 17:04:10.812478;False
c_5949;3255.41;272;11.96841911764706;106;2021-03-10 11:22:52.414004;2023-02-21 23:37:04.296659;False
c_6698;3253.59;80;40.669875000000005;38;2021-03-29 17:14:28.483771;2023-02-25 05:24:34.866183;False
c_5118;3253.19;51;63.788039215686275;37;2021-03-05 00:50:48.073743;2023-01-27 23:47:42.881782;False
c_2198;3253.13;238;13.668613445378151;95;2021-03-19 13:23:34.631544;2023-02-24 08:16:59.386374;False
c_7763;3251.11;225;14.449377777777778;88;2021-03-13 19:56:53.046535;2023-02-25 13:59:13.639716;False
c_1177;3251.1;240;13.546249999999999;89;2021-03-01 20:32:57.220603;2023-02-24 05:34:15.664551;False
c_7810;3249.85;264;12.31003787878788;103;2021-03-14 17:36:33.678414;2023-02-28 07:34:29.058013;False
c_4511;3247.7;262;12.395801526717557;99;2021-03-01 19:29:12.033109;2023-02-25 21:08:50.085129;False
c_3498;3246.85;256;12.6830078125;102;2021-03-03 03:21:53.926304;2023-02-08 07:57:58.936322;False
c_3087;3246.14;234;13.872393162393163;99;2021-03-05 07:15:55.762119;2023-02-15 06:45:51.927821;False
